호선,역,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
경강선,곤지암,1,0,"1,279",340,"3,575","2,617","7,668","5,177","6,381","6,027","4,774","2,158","3,461","1,999","3,769","2,472","3,441","2,168","3,285","3,178","2,875","2,842","3,685","3,155","4,128","4,080","6,657","5,184","5,504","6,409","2,188","5,045","1,711","3,830","1,143","3,152",433,"2,921",130,"1,621",9,423,0,0,0,0,0,0,2025-08-03 10:00:47
경강선,신둔도예촌,1,0,"1,032",36,"3,207",587,"6,648","2,901","4,997","3,024","3,436","1,194","2,699","1,343","2,182","1,460","2,193","1,303","1,957","1,309","1,723","1,701","1,988","1,862","2,315","2,394","3,891","4,102","3,191","4,189","1,227","4,848",945,"2,970",609,"2,467",211,"2,347",101,"1,301",10,442,0,0,0,0,0,0,2025-08-03 10:00:47
경강선,이천,7,0,"1,176",65,"4,018","1,862","9,253","6,671","7,161","8,854","6,108","4,521","5,453","3,499","5,062","3,813","4,680","4,397","4,788","4,218","4,811","4,757","4,858","4,685","6,518","5,946","7,361","6,734","7,516","9,460","3,631","8,119","3,135","6,318","2,721","4,379","1,224","3,659",708,"2,382",18,"1,080",0,0,0,0,0,0,2025-08-03 10:00:47
경강선,부발,5,0,"1,490",70,"4,077","2,282","8,262","7,489","5,904","5,483","5,059","2,587","3,871","2,191","4,134","2,228","3,632","2,613","3,391","2,689","3,254","2,600","4,195","3,097","4,648","4,181","7,482","5,239","5,185","6,641","3,163","4,962","2,281","4,562","1,533","4,515",654,"3,867",437,"3,700",15,"1,434",0,0,0,0,0,0,2025-08-03 10:00:47
경강선,세종대왕릉,0,0,275,8,721,189,891,717,977,704,798,524,831,359,687,568,638,556,623,342,551,698,564,595,672,826,737,609,663,"1,044",355,797,219,533,116,430,46,474,24,278,1,60,0,0,0,0,0,0,2025-08-03 10:00:47
경강선,여주,7,0,"2,663",13,"5,660","1,081","10,047","3,205","7,960","3,848","6,708","3,957","6,443","2,955","5,509","4,588","5,475","4,167","5,619","3,198","6,055","5,185","5,628","4,949","5,468","5,970","4,998","7,855","4,585","9,279","2,583","8,475","2,199","7,009","1,585","3,445",813,"6,374",192,"3,575",3,"1,407",0,0,0,0,0,0,2025-08-03 10:00:47
경강선,성남,4,0,314,11,"1,888",860,"5,624","1,914","5,802","2,076","2,901",988,"2,132",944,"1,700","1,227","1,934","1,296","1,579","1,414","1,466","1,570","1,815","1,976","2,274","2,235","2,685","3,887","2,254","5,256","1,355","2,972","1,163","2,039",936,"1,617",784,"1,270",307,571,17,109,0,0,0,0,0,0,2025-08-03 10:00:47
서해선,김포공항,14,6,261,"2,467",812,"8,226","1,884","11,514","2,883","15,020","3,254","9,774","3,317","10,190","3,234","11,630","3,898","11,648","5,738","10,768","6,716","9,454","8,103","8,032","8,523","8,518","11,182","10,011","12,857","9,296","8,457","5,020","7,073","2,612","7,301","1,624","6,427","1,037","1,801","1,162",72,367,0,0,0,0,0,0,2025-08-03 10:00:47
서해선,원종,29,0,"5,883","1,251","9,750","3,904","19,152","6,846","17,637","10,865","10,173","5,594","7,669","4,480","7,387","5,345","7,714","6,662","7,049","5,858","6,160","6,545","7,032","7,852","9,059","10,248","9,638","14,002","10,533","19,484","5,473","14,677","4,343","8,501","3,255","7,569","2,378","6,793","1,227","4,207",47,654,1,0,0,0,0,0,2025-08-03 10:00:47
서해선,부천종합운동장,26,1,"3,286",577,"5,521","1,623","13,998","3,323","14,405","4,877","7,018","2,287","3,669","1,641","3,525","1,489","3,343","2,031","3,259","2,246","2,987","2,301","2,945","2,917","3,758","4,498","4,859","6,227","6,071","11,405","2,344","8,965","1,909","5,024","1,622","4,317","1,128","4,042",471,"2,290",40,417,0,0,0,0,0,0,2025-08-03 10:00:47
5호선,방화,35,0,"6,003",8,"13,358","4,235","29,782","6,650","27,250","14,630","15,796","9,049","12,645","6,697","11,975","7,380","12,306","8,129","11,529","8,954","10,240","9,641","11,382","11,096","11,564","13,434","11,906","16,725","11,964","25,051","6,082","21,079","4,383","12,745","3,133","11,726","2,228","11,226",896,"6,380",167,"2,307",0,276,0,0,0,0,2025-08-03 10:00:47
5호선,개화산,0,0,"4,944",102,"10,694","3,745","25,423","7,200","25,218","15,588","13,243","6,808","9,304","5,847","9,156","6,149","9,420","7,307","8,633","6,964","8,153","7,240","7,786","8,969","8,875","10,630","13,817","13,548","12,745","21,207","5,736","17,388","4,056","10,567","3,504","10,219","2,413","9,096",899,"4,972",128,"1,779",0,110,0,0,0,0,2025-08-03 10:00:47
5호선,김포공항,12,4,"1,048","3,098","5,835","9,687","20,908","19,575","26,851","25,957","14,021","14,578","13,374","15,984","18,392","19,274","22,117","19,535","26,509","19,895","28,736","18,424","33,179","17,484","32,785","17,081","35,064","18,230","40,527","17,740","24,902","10,012","22,033","5,358","20,186","3,097","18,540","2,144","6,146","1,062",421,549,0,18,0,0,0,0,2025-08-03 10:00:47
5호선,송정,10,0,"3,980","1,086","7,863","4,364","19,115","7,766","23,610","11,945","14,984","7,071","11,805","6,385","9,924","7,508","10,733","8,244","9,632","8,435","9,433","8,678","9,544","9,546","11,061","11,715","12,151","14,462","13,131","20,892","8,057","16,219","5,750","10,799","5,127","10,500","3,969","9,438","2,172","5,603",270,"2,110",0,6,0,0,0,0,2025-08-03 10:00:47
5호선,마곡,4,0,"3,175","3,368","9,384","13,415","26,667","25,932","27,066","72,752","14,295","42,230","12,562","20,895","14,157","18,609","15,707","18,887","17,802","19,979","20,282","17,915","25,693","18,141","33,799","21,287","47,080","25,726","60,674","36,976","28,929","24,839","22,771","13,606","20,585","11,851","13,131","10,477","4,646","5,387",636,"2,052",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,발산,2,0,"4,019","2,888","12,061","17,170","32,562","50,511","33,824","135,069","22,645","66,944","22,959","36,578","27,045","33,441","30,806","32,048","33,523","33,668","37,280","30,823","43,206","31,568","51,466","33,254","85,495","41,889","101,986","58,799","44,261","39,802","38,352","23,304","36,703","19,075","28,468","16,522","11,708","9,760","1,563","3,269",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,우장산,1,0,"7,899","1,034","25,353","4,824","58,626","14,493","61,926","22,206","32,334","16,102","26,609","15,385","25,811","14,878","26,250","17,747","24,032","21,036","20,926","22,156","22,221","25,146","25,281","30,229","24,934","38,700","21,711","61,313","13,874","45,479","10,136","27,326","8,724","24,626","6,859","25,555","2,100","13,254",355,"3,537",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,화곡,533,6,"25,020","1,571","46,513","10,380","122,982","16,681","152,664","36,038","74,163","27,433","46,085","20,031","40,094","21,103","42,116","24,171","38,167","27,288","32,925","31,111","31,918","39,648","35,680","52,047","39,904","70,570","41,574","130,494","24,628","91,104","18,612","55,828","15,673","53,062","11,547","45,268","4,700","27,811",704,"8,422",0,1,0,0,0,0,2025-08-03 10:00:47
5호선,까치산,360,5,"26,223","1,618","48,003","8,188","128,437","11,779","156,446","22,497","79,049","18,911","46,538","18,467","41,259","22,110","41,184","25,064","36,386","27,430","31,244","32,440","29,955","44,192","31,841","54,883","31,435","75,872","31,523","128,963","21,051","95,666","16,371","62,450","13,433","58,352","10,662","49,074","5,189","29,257",860,"8,752",1,437,0,0,0,0,2025-08-03 10:00:47
5호선,신정(은행정),142,0,"12,923","1,015","25,574","3,755","65,434","8,532","80,044","15,129","37,624","9,501","21,367","8,105","18,879","8,743","18,160","11,088","16,569","12,840","13,958","13,801","14,365","17,327","15,749","22,168","17,383","32,368","16,524","51,734","9,184","36,327","6,943","24,354","5,793","22,726","4,389","21,829","1,623","12,547",300,"3,660",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,목동,45,0,"9,127","1,518","22,900","6,044","62,967","19,136","74,536","30,285","35,575","22,832","25,411","16,326","23,606","15,345","24,402","18,118","22,822","22,482","20,897","22,039","22,031","25,529","23,561","33,139","29,433","49,791","30,374","86,851","16,278","55,161","14,397","32,001","14,502","29,518","16,497","27,263","4,728","14,781",653,"4,794",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,오목교(목동운동장앞),5,0,"5,567","1,904","17,677","9,656","53,186","30,509","61,419","67,471","31,249","51,459","23,986","32,356","25,598","31,881","29,369","33,570","29,368","35,150","30,155","33,575","35,104","34,848","41,161","40,590","53,560","55,504","66,817","79,427","35,930","49,748","36,690","28,554","28,981","24,876","28,367","21,478","7,794","11,613","1,171","3,188",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,양평,3,0,"2,931","1,130","7,995","4,792","27,304","12,626","32,855","50,422","14,194","18,695","9,246","7,230","8,326","6,792","8,692","6,326","8,940","7,433","8,308","7,026","8,728","7,795","11,433","9,890","23,863","14,668","40,608","27,133","11,770","17,697","7,337","11,728","6,201","10,571","4,259","9,968","1,715","5,500",267,"1,798",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,영등포구청,0,0,"1,249",651,"3,245","2,622","10,401","8,551","16,725","30,208","6,364","12,547","4,795","5,725","5,162","4,875","5,760","5,208","6,106","5,457","5,881","5,138","6,979","5,246","8,454","6,195","13,362","8,965","26,769","17,613","8,283","8,667","6,258","5,476","5,582","5,015","4,100","4,707","1,965","2,711",336,672,0,0,0,0,0,0,2025-08-03 10:00:47
5호선,영등포시장,11,0,"3,140","1,044","7,869","6,034","29,309","17,182","41,359","50,328","17,850","29,148","12,640","17,488","12,956","16,671","15,395","19,557","15,551","21,220","16,014","17,246","19,437","15,375","25,627","16,167","36,516","23,255","49,043","39,567","19,934","23,111","14,172","14,672","12,063","13,563","8,965","12,531","3,902","7,743",487,"1,774",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,신길,25,1,"2,242",354,"4,832","2,050","19,800","5,567","28,739","15,323","11,342","7,457","7,802","3,430","5,992","3,878","6,478","3,997","5,765","4,923","4,984","4,796","5,412","6,093","6,356","7,747","9,689","13,423","14,640","25,582","5,584","14,099","4,241","11,304","4,132","11,323","3,164","10,573","1,810","6,477",228,"1,670",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,여의도,13,0,"2,759","3,340","4,507","31,263","11,355","171,218","15,418","241,363","12,953","89,249","13,944","40,189","22,015","37,796","24,053","36,665","29,197","38,650","35,148","31,445","46,197","29,769","63,340","30,596","170,066","35,303","194,720","43,121","78,102","19,739","64,837","11,008","50,357","9,601","27,880","8,008","9,268","4,793","1,129","2,251",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,여의나루,26,1,"1,375","1,700","2,976","12,671","6,687","49,192","10,885","81,998","6,279","31,255","5,698","20,871","6,887","18,851","9,239","18,949","10,870","20,330","13,110","20,082","17,107","20,889","23,867","21,019","55,899","24,918","68,290","31,116","29,514","22,587","37,066","15,924","31,864","11,356","23,906","7,749","10,418","3,516","1,122","1,099",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,마포,8,0,"2,771","1,340","9,334","10,139","29,794","24,742","40,466","77,360","20,850","38,847","17,871","18,706","18,133","18,321","19,482","16,332","19,736","17,553","18,672","15,443","21,184","16,913","25,614","21,678","42,810","32,813","63,983","49,223","22,583","27,045","20,245","17,451","21,056","15,495","14,685","14,019","5,845","7,809",779,"2,237",0,3,0,0,0,0,2025-08-03 10:00:47
5호선,공덕,36,0,"1,941",964,"6,047","10,058","22,508","37,613","35,065","83,861","17,321","42,643","14,301","18,516","16,264","17,166","17,432","15,935","21,252","17,006","17,776","14,830","20,196","15,877","26,570","19,153","47,707","31,018","70,498","48,816","27,017","23,149","21,524","14,369","21,686","13,182","16,068","12,227","6,664","6,279",888,"1,781",0,8,0,0,0,0,2025-08-03 10:00:47
5호선,애오개,57,22,"2,483",824,"6,645","5,728","22,436","8,542","29,303","17,545","13,386","12,141","9,071","7,265","9,011","6,811","10,397","6,648","9,783","8,023","8,705","8,231","10,486","8,656","11,704","9,757","12,972","15,569","14,749","24,968","7,761","14,780","5,516","9,061","4,518","8,654","2,899","8,064","1,050","4,707",138,"2,030",2,316,0,0,0,0,2025-08-03 10:00:47
5호선,충정로(경기대입구),5,0,"1,069",257,"2,673","3,246","6,537","18,287","9,798","41,283","5,175","14,514","4,093","4,726","5,128","4,049","5,577","3,893","5,584","5,198","5,784","4,360","6,329","4,384","8,566","4,838","21,093","6,638","33,982","10,179","8,540","6,174","6,184","4,298","4,856","4,281","2,852","4,126","1,153","2,466",233,655,0,70,0,0,0,0,2025-08-03 10:00:47
5호선,서대문,38,0,"3,092","1,025","6,912","20,300","21,415","78,266","25,824","190,806","18,799","50,808","20,008","25,521","21,740","20,012","23,745","20,436","21,958","24,470","25,256","18,295","32,035","16,435","42,723","17,502","81,036","21,327","134,636","28,644","34,946","15,620","27,376","11,107","23,619","11,624","15,258","9,175","5,410","5,265",472,"1,512",0,17,0,0,0,0,2025-08-03 10:00:47
5호선,광화문(세종문화회관),1,0,"1,380","1,023","3,816","34,585","9,129","95,849","13,191","303,070","12,285","132,907","16,330","60,009","25,282","57,835","31,035","50,512","40,791","55,533","46,998","41,520","56,849","35,645","77,075","37,242","141,725","45,454","233,660","51,612","82,500","22,917","66,468","10,382","67,877","7,838","50,318","5,492","15,134","2,968","1,393",832,1,2,0,0,0,0,2025-08-03 10:00:47
5호선,종로3가,38,4,"1,340",468,"2,176","8,692","3,439","17,112","5,952","48,779","8,332","40,290","11,659","32,280","15,860","33,583","22,177","32,426","24,178","30,471","26,736","27,585","31,813","26,938","38,083","28,578","48,933","33,565","61,343","39,414","34,201","21,454","35,066","13,211","38,679","10,780","31,502","9,571","17,209","5,720","2,486","1,921",0,12,0,0,0,0,2025-08-03 10:00:47
5호선,을지로4가,1,0,606,590,"1,181","7,573","2,975","20,706","4,450","46,701","4,280","20,994","5,428","12,409","7,072","11,985","8,036","9,734","9,032","9,097","10,221","7,843","11,573","7,316","15,206","7,333","29,894","7,688","41,193","8,513","15,626","4,856","10,396","3,405","8,913","3,246","6,339","2,642","2,988","1,803",441,733,0,2,0,0,0,0,2025-08-03 10:00:47
5호선,동대문역사문화공원(DDP),0,0,270,224,721,"3,679","1,646","11,640","2,638","32,422","3,131","12,497","4,004","4,152","3,635","3,653","3,649","3,846","3,561","4,249","4,146","3,597","4,649","3,245","6,761","3,646","15,260","4,067","23,536","4,493","8,144","2,911","4,813","2,359","3,711","2,934","2,555","2,698","1,084","2,058",149,572,0,8,0,0,0,0,2025-08-03 10:00:47
5호선,청구,9,0,"1,536",192,"2,408","1,922","6,351","4,101","9,130","14,446","5,426","8,355","5,377","4,075","5,118","3,626","4,598","4,645","4,621","4,605","4,375","4,714","5,052","5,024","7,156","5,689","9,051","7,325","14,325","10,246","7,554","6,490","4,578","4,463","3,603","4,235","3,127","3,893","1,678","2,352",281,663,0,1,0,0,0,0,2025-08-03 10:00:47
5호선,신금호,42,0,"2,864",517,"7,599","3,089","22,687","8,277","29,105","14,174","15,644","8,190","9,943","6,470","9,373","6,550","9,495","7,751","8,659","8,281","8,713","8,819","8,714","10,648","10,492","12,581","10,051","17,534","10,934","27,567","7,816","18,159","5,270","11,146","4,418","10,651","2,847","9,152","1,258","5,553",336,"1,857",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,행당,37,0,"4,056",670,"12,151","2,828","34,351","5,102","44,421","10,260","21,606","7,132","14,168","5,749","12,003","6,867","12,114","7,952","11,361","8,875","9,229","10,188","9,936","12,296","10,409","14,973","11,049","20,588","10,847","33,896","6,662","21,149","5,258","13,479","3,937","13,088","3,338","11,066","1,068","6,271",241,"1,835",0,1,0,0,0,0,2025-08-03 10:00:47
5호선,왕십리(성동구청),13,1,"1,761",554,"2,230","3,149","6,563","7,084","9,365","17,620","5,301","10,255","4,760","7,212","5,519","7,866","6,097","8,260","6,601","8,745","6,920","8,086","7,897","8,367","10,311","9,291","11,331","12,217","15,401","17,601","9,066","9,321","8,399","5,547","8,625","5,004","7,081","4,082","3,203","2,657",591,"1,833",0,338,0,0,0,0,2025-08-03 10:00:47
5호선,마장,1,0,"2,717",610,"7,254","3,931","17,600","7,287","21,348","14,861","12,287","9,267","9,152","6,895","8,293","6,600","10,546","7,533","8,925","7,284","8,442","6,829","8,919","7,389","10,938","8,805","11,532","12,265","11,785","19,008","6,917","12,034","5,398","8,090","4,996","7,717","3,403","7,533","1,293","3,985",185,"1,431",0,3,0,0,0,0,2025-08-03 10:00:47
5호선,답십리,15,2,"9,534","1,522","21,531","10,554","61,417","15,254","81,364","35,610","38,232","17,824","22,465","13,340","19,342","13,528","20,890","15,591","20,396","17,454","18,206","16,832","19,837","20,248","25,765","24,890","30,788","35,495","34,175","62,929","16,906","39,105","11,883","25,258","9,489","22,961","6,525","21,575","3,194","12,361",531,"3,969",0,2,0,0,0,0,2025-08-03 10:00:47
5호선,장한평,19,1,"8,500","1,323","22,275","13,776","64,179","26,222","85,827","73,037","41,573","31,268","25,223","23,350","22,194","20,524","23,974","20,233","24,110","21,613","22,658","20,820","24,552","24,026","32,334","29,420","45,510","44,705","67,086","74,666","28,844","49,840","17,044","29,776","14,188","28,795","10,332","25,774","4,276","15,458",745,"4,480",1,125,0,0,0,0,2025-08-03 10:00:47
5호선,군자(능동),50,3,"7,514",776,"12,235","5,991","35,729","10,306","49,500","26,574","23,164","19,319","14,384","12,988","13,761","12,841","15,121","14,666","15,996","16,209","14,442","16,244","14,694","18,290","17,522","23,270","24,242","35,301","28,180","58,275","16,667","35,612","15,067","21,771","14,577","19,928","11,696","19,314","6,371","11,624","1,332","5,501",0,953,0,0,0,0,2025-08-03 10:00:47
5호선,아차산(어린이대공원후문),11,0,"9,900","1,588","19,304","6,385","44,035","13,370","59,434","30,356","33,460","17,301","22,477","15,621","21,250","17,305","22,348","17,015","22,896","17,283","21,357","18,687","21,216","24,042","22,249","28,722","24,795","36,687","26,664","57,124","15,965","38,438","12,995","25,390","11,603","20,864","8,231","18,076","3,416","10,747",557,"3,026",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,광나루(장신대),2,0,"4,592","2,149","13,818","9,348","32,301","14,520","35,283","32,365","20,464","18,054","16,644","14,509","15,963","12,926","16,747","14,122","17,520","14,752","16,794","13,717","18,932","15,163","22,674","18,723","23,249","23,904","28,522","33,945","14,817","24,190","11,602","15,700","12,199","14,127","8,109","13,492","2,590","7,935",433,"2,065",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,천호(풍납토성),67,4,"7,801","1,713","13,890","13,978","37,889","20,985","46,260","43,650","26,738","40,535","24,240","32,416","28,117","32,863","32,859","33,579","34,063","37,591","35,349","34,549","41,243","36,041","48,364","38,082","56,022","47,204","59,091","65,378","40,079","43,545","34,317","25,185","25,843","21,984","19,837","18,812","9,176","11,788","1,976","3,802",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,강동,93,4,"12,478","1,520","23,090","11,633","60,721","30,686","73,712","56,583","38,875","31,860","28,012","20,810","25,574","19,220","28,306","20,379","24,949","25,323","24,846","23,769","27,171","25,634","32,780","29,457","44,901","37,096","48,488","62,293","22,858","44,405","16,672","29,461","13,582","27,596","9,663","24,266","3,859","15,434",862,"6,069",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,길동,7,0,"5,700",905,"10,586","4,372","26,885","8,403","32,131","21,593","18,033","16,374","15,504","12,076","14,802","12,093","15,972","13,139","16,136","12,816","13,602","14,501","14,168","15,142","15,953","18,744","17,697","23,182","19,043","30,845","10,367","24,320","7,851","14,821","7,322","11,868","5,527","10,915","2,259","5,910",432,"2,899",0,0,0,0,0,0,2025-08-03 10:00:47
5호선,굽은다리(강동구민회관앞),1,0,"8,187",800,"14,746","2,965","37,451","7,640","40,885","16,263","22,090","12,628","16,466","11,210","15,613","12,976","16,982","13,700","16,312","14,602","14,715","14,952","14,925","15,940","16,271","20,791","17,001","24,873","16,922","38,727","10,500","28,320","8,620","17,480","8,082","13,603","5,823","14,555","1,746","7,625",369,"2,866",0,0,0,0,0,0,2025-08-03 10:00:47
